,state_change_user_id,state_change_date,state,code,country,region,city,street_type,street_number,street_letter,street_bis,street_bis_complement,street_coordinate,numeral_number,numeral_letter,numeral_bis,numeral_bis_complement,numeral_coordinate,height_number,interior_group_type,interior_group_code,interior_type,interior_code
91,1,2022-12-26 20:13:16.394581+00:00,1,C12-13-95,Colombia,Valle del Cauca,Cali,1,12,,,,,13,,,,,95,,,,
92,1,2022-12-13 20:51:56.881843+00:00,1,C12-29B-78,Colombia,Valle del Cauca,Cali,1,12,,False,,,29,1,False,,,78,,,,
93,3,2022-12-13 20:51:56.881896+00:00,1,C129B-54-20,Colombia,Bogotá,DC,1,129,1,False,,,54,,False,,,20,,,,
94,1,2022-12-13 20:51:56.881927+00:00,1,C12A-35-41-A501,Colombia,Valle del Cauca,Cali,1,12,0,,,,35,,,,,41,,,0,501
95,1,2022-12-15 19:16:33.084129+00:00,1,C13-12-32,Colombia,Valle del Cauca,Cali,1,13,,,,,12,,,,,32,,,,
96,1,2022-12-13 20:51:56.881971+00:00,1,C13-9-36,Colombia,Valle del Cauca,Cali,1,13,,False,,,9,,False,,,36,,,,
97,3,2022-12-13 20:51:56.882005+00:00,1,C14A-66A-41-C3,Colombia,Valle del Cauca,Cali,1,14,0,False,,,66,0,False,,,41,,,7,3
98,1,2022-12-13 20:51:56.882034+00:00,1,C15-29A-11,Colombia,Valle del Cauca,Cali,1,15,,False,,,29,0,False,,,11,,,,
99,1,2022-12-27 18:19:46.160113+00:00,1,C15A-3E-114-A401,Colombia,Santander,Cucuta,1,15,0,,,,3,4,,,,114,,,0,401
100,3,2022-12-13 20:51:56.882063+00:00,1,C15A-66-51,Colombia,Valle del Cauca,Cali,1,15,0,False,,,66,,False,,,51,,,,
101,1,2022-12-27 16:30:04.453323+00:00,1,C15A-66-51-A503C,Colombia,Valle del Cauca,Cali,1,15,0,,,,66,,,,,51,,,0,503C
102,1,2022-12-13 20:51:56.882091+00:00,1,C17C-10C-16,Colombia,Valle del Cauca,Cali,1,17,2,False,,,10,2,False,,,16,,,,
103,1,2022-12-13 20:51:56.882119+00:00,1,C17N-9-90,Colombia,Valle del Cauca,Cali,1,17,,False,,0,9,,False,,,90,,,,
104,1,2022-12-13 20:51:56.882147+00:00,1,C18-1N-33,Colombia,Valle del Cauca,Cali,1,18,,False,,,1,,False,,0,33,,,,
