class,code,name
PUC,510527,auxilio de transporte
PUC,510530,cesantias
PUC,510533,intereses sobre cesantias
PUC,510536,prima de servicios
PUC,510539,vacaciones
PUC,510542,primas extralegales
PUC,510545,auxilios
PUC,510548,bonificaciones
PUC,510551,dotacion y suministro a trabajadores
PUC,510554,seguros
PUC,510557,cuotas partes pensiones de jubilacion
PUC,510558,amortizacion calculo actuarial pensiones de jubilacion
PUC,510559,pensiones de jubilacion
PUC,510560,indemnizaciones laborales
PUC,510563,capacitacion al personal
PUC,510566,gastos deportivos y de recreacion
PUC,510568,"aportes a administradoras de riesgosprofesionales, ARL"
PUC,510569,aportes al i.s.s
PUC,510570,aportes a fondos de pensiones y/o cesantias
PUC,510572,aportes cajas de compensacion familiar
PUC,510575,aportes i.c.b.f.
PUC,510578,sena
PUC,510581,aportes sindicales
PUC,510584,gastos medicos y drogas
PUC,510595,otros
PUC,510599,ajustes por inflacion
PUC,5110,honorarios
PUC,511005,junta directiva
PUC,511010,revisoria fiscal
PUC,511015,auditoria externa
PUC,511020,avaluos
PUC,511025,asesoria juridica
PUC,511030,asesoria financiera
PUC,511035,asesoria tecnica
PUC,511095,otros
PUC,511099,ajustes por inflacion
PUC,5115,impuestos
PUC,511505,industria y comercio
PUC,511510,de timbres
PUC,511515,a la propiedad raiz
PUC,511520,derechos sobre instrumentos publicos
PUC,511525,de valorizacion
PUC,511530,de turismo
PUC,511535,tasa por utilizacion de puertos
PUC,511540,de vehiculos
PUC,511545,de espectaculos publicos
PUC,511550,cuotas de fomento
PUC,511570,iva descontable
PUC,511595,otros
PUC,511599,ajustes por inflacion
PUC,5120,arrendamientos
PUC,512005,terrenos
PUC,512010,construcciones y edificaciones
PUC,512015,maquinaria y equipo
PUC,512020,equipo de oficina
PUC,512025,equipo de computacion y comunicacion
PUC,512030,equipo medico - cientifico
PUC,512035,equipo de hoteles y restaurantes
PUC,512040,flota y equipo de transporte
PUC,512045,flota y equipo fluvial y/o maritimo
PUC,512050,flota y equipo aereo
PUC,512055,flota y equipo ferreo
PUC,512060,acueductos plantas y redes
PUC,512065,aerodromos
PUC,512070,semovientes
PUC,512095,otros
PUC,512099,ajustes por inflacion
PUC,5125,contribuciones y afiliaciones
PUC,512505,contribuciones
PUC,512510,afiliaciones y sostenimiento
PUC,512599,ajustes por inflacion
PUC,5130,seguros
PUC,513005,manejo
PUC,513010,cumplimiento
PUC,513015,corriente debil
PUC,513020,vida colectiva
PUC,513025,incendio
PUC,513030,terremoto
PUC,513035,sustraccion y hurto
PUC,513040,flota y equipo de transporte
PUC,513045,flota y equipo fluvial y/o maritimo
PUC,513050,flota y equipo aereo
PUC,513055,flota y equipo ferreo
PUC,513060,responsabilidad civil y extracontractual
PUC,513065,vuelo
PUC,513070,rotura de maquinaria
PUC,513075,obligatorio accidente de transito
PUC,513080,lucro cesante
PUC,513095,otros
PUC,513099,ajustes por inflacion
PUC,5135,servicios
PUC,513505,aseo y vigilancia
PUC,513510,temporales
PUC,513515,asistencia tecnica
PUC,513520,procesamiento electronico de datos
PUC,513525,acueducto y alcantarillado
PUC,513530,energia electrica
PUC,513535,telefono
PUC,513540,"correo, portes y telegramas"
PUC,513545,fax y telex
PUC,513550,"transporte, fletes y acarreos"
PUC,513555,gas
PUC,513595,otros
PUC,513599,ajustes por inflacion
PUC,5140,gastos legales
PUC,514005,notariales
PUC,514010,registro mercantil
PUC,514015,tramites y licencias
PUC,514020,aduaneros
PUC,514025,consulares
PUC,514095,otros
PUC,514099,ajustes por inflacion
PUC,5145,mantenimiento y reparaciones
PUC,514505,terrenos
PUC,514510,construcciones y edificaciones
PUC,514515,maquinaria y equipo
PUC,514520,equipo de oficina
PUC,514525,equipo de computacion y comunicacion
PUC,514530,equipo medico-cientifico
PUC,514535,equipo de hoteles y restaurantes
PUC,514540,flota y equipo de transporte
PUC,514545,flota y equipo fluvial y/o maritimo
PUC,514550,flota y equipo aereo
PUC,514555,flota y equipo ferreo
PUC,514560,acueductos plantas y redes
PUC,514565,armamento de vigilancia
PUC,514570,vias de comunicacion
PUC,514599,ajustes por inflacion
PUC,5150,adecuacion e instalacion
PUC,515005,instalaciones electricas
PUC,515010,arreglos ornamentales
PUC,515015,reparaciones locativas
PUC,515095,otros
PUC,515099,ajustes por inflacion
PUC,5155,gastos de viaje
PUC,515505,alojamiento y manutencion
PUC,515510,pasajes fluviales y/o maritimos
PUC,515515,pasajes aereos
PUC,515520,pasajes terrestres
PUC,515525,pasajes ferreos
PUC,515595,otros
PUC,515599,ajustes por inflacion
PUC,5160,depreciaciones
PUC,516005,construcciones y edificaciones
PUC,516010,maquinaria y equipo
PUC,516015,equipo de oficina
PUC,516020,equipo de computacion y comunicacion
PUC,516025,equipo medico - cientifico
PUC,516030,equipo de hoteles y restaurantes
PUC,516035,flota y equipo de transporte
PUC,516040,flota y equipo fluvial y/o maritimo
PUC,516045,flota y equipo aereo
PUC,516050,flota y equipo ferreo
PUC,516055,"acueductos, plantas y redes"
PUC,516060,armamento de vigilancia
PUC,516099,ajustes por inflacion
PUC,5165,amortizaciones
PUC,516505,vias de comunicacion
PUC,516510,intangibles
PUC,516515,cargos diferidos
PUC,516595,otras
PUC,516599,ajustes por inflacion
PUC,5195,diversos
PUC,519505,comisiones
PUC,519510,"libros, suscripciones, periodicos y revistas"
PUC,519515,musica ambiental
PUC,519520,gastos de representacion y relaciones publicas
PUC,519525,elementos de aseo y cafeteria
PUC,519530,"utiles, papeleria y fotocopias"
PUC,519535,combustibles y lubricantes
PUC,519540,envases y empaques
PUC,519545,taxis y buses
PUC,519550,estampillas
PUC,519555,microfilmacion
PUC,519560,casino y restaurante
PUC,519565,parqueaderos
PUC,519570,indemnizacion por daños a terceros
PUC,519575,polvora y similares
PUC,519595,otros
PUC,519599,ajustes por inflacion
PUC,5199,provisiones
PUC,519905,inversiones
PUC,519910,deudores
PUC,519915,"propiedades, planta y equipo"
PUC,519995,otros activos
PUC,519999,ajustes por inflacion
PUC,52,operacionales de ventas
PUC,5205,gastos de personal
PUC,520503,salario integral
PUC,520506,sueldos
PUC,520512,jornales
PUC,520515,horas extras y recargos
PUC,520518,comisiones
PUC,520521,viaticos
PUC,520524,incapacidades
PUC,520527,auxilio de transporte
PUC,520530,cesantias
PUC,520533,intereses sobre cesantias
PUC,520536,prima de servicios
PUC,520539,vacaciones
PUC,520542,primas extralegales
PUC,520545,auxilios
PUC,520548,bonificaciones
PUC,520551,dotacion y suministro a trabajadores
PUC,520554,seguros
PUC,520557,cuotas partes pensiones de jubilacion
PUC,520558,amortizacion calculo actuarial pensiones de jubilacion
PUC,520559,pensiones de jubilacion
PUC,520560,indemnizaciones laborales
PUC,520563,capacitacion al personal
PUC,520566,gastos deportivos y de recreacion
PUC,520569,aportes al i.s.s
PUC,520572,aportes cajas de compensacion familiar
PUC,520575,aportes i.c.b.f.
PUC,520578,sena
PUC,520581,aportes sindicales
PUC,520584,gastos medicos y drogas
PUC,520595,otros
PUC,520599,ajustes por inflacion
PUC,5210,honorarios
PUC,521005,junta directiva
PUC,521010,revisoria fiscal
PUC,521015,auditoria externa
PUC,521020,avaluos
PUC,521025,asesoria juridica
PUC,521030,asesoria financiera
PUC,521035,asesoria tecnica
PUC,521095,otros
PUC,521099,ajustes por inflacion
PUC,5215,impuestos
PUC,521505,industria y comercio
PUC,521510,de timbres
PUC,521515,a la propiedad raiz
PUC,521520,derechos sobre instrumentos publicos
PUC,521525,de valorizacion
PUC,521530,de turismo
PUC,521535,tasa por utilizacion de puertos
PUC,521540,de vehiculos
PUC,521545,de espectaculos publicos
PUC,521550,cuotas de fomento
PUC,521555,licores
PUC,521560,cervezas
PUC,521565,cigarrillos
PUC,521570,iva descontable
PUC,521595,otros
PUC,521599,ajustes por inflacion
PUC,5220,arrendamientos
PUC,522005,terrenos
PUC,522010,construcciones y edificaciones
PUC,522015,maquinaria y equipo
PUC,522020,equipo de oficina
PUC,522025,equipo de computacion y comunicacion
PUC,522030,equipo medico - cientifico
PUC,522035,equipo de hoteles y restaurantes
PUC,522040,flota y equipo de transporte
PUC,522045,flota y equipo fluvial y/o maritimo
PUC,522050,flota y equipo aereo
PUC,522055,flota y equipo ferreo
PUC,522060,acueductos plantas y redes
PUC,522065,aerodromos
PUC,522070,semovientes
PUC,522095,otros
PUC,522099,ajustes por inflacion
PUC,5225,contribuciones y afiliaciones
PUC,522505,contribuciones
PUC,522510,afiliaciones y sostenimiento
PUC,522599,ajustes por inflacion
PUC,5230,seguros
PUC,523005,manejo
PUC,523010,cumplimiento
PUC,523015,corriente debil
PUC,523020,vida colectiva
PUC,523025,incendio
PUC,523030,terremoto
PUC,523035,sustraccion y hurto
PUC,523040,flota y equipo de transporte
PUC,523045,flota y equipo fluvial y/o maritimo
PUC,523050,flota y equipo aereo
PUC,523055,flota y equipo ferreo
PUC,523060,responsabilidad civil y extracontractual
PUC,523065,vuelo
PUC,523070,rotura de maquinaria
PUC,523075,obligatorio accidente de transito
PUC,523080,lucro cesante
PUC,523095,otros
PUC,523099,ajustes por inflacion
PUC,5235,servicios
PUC,523505,aseo y vigilancia
PUC,523510,temporales
PUC,523515,asistencia tecnica
PUC,523520,procesamiento electronico de datos
PUC,523525,acueducto y alcantarillado
PUC,523530,energia electrica
PUC,523535,telefono
PUC,523540,"correo, portes y telegramas"
PUC,523545,fax y telex
PUC,523550,"transporte, fletes y acarreos"
PUC,523555,gas
PUC,523560,propaganda y publicidad
PUC,523595,otros
PUC,523599,ajustes por inflacion
PUC,5240,gastos legales
PUC,524005,notariales
PUC,524010,registro mercantil
PUC,524015,tramites y licencias
PUC,524020,aduaneros
PUC,524025,consulares
PUC,524095,otros
PUC,524099,ajustes por inflacion
PUC,5245,mantenimiento y reparaciones
PUC,524505,terrenos
PUC,524510,construcciones y edificaciones
PUC,524515,maquinaria y equipo
PUC,524520,equipo de oficina
PUC,524525,equipo de computacion y comunicacion
PUC,524530,equipo medico - cientifico
PUC,524535,equipo de hoteles y restaurantes
PUC,524540,flota y equipo de transporte
PUC,524545,flota y equipo fluvial y/o maritimo
PUC,524550,flota y equipo aereo
PUC,524555,flota y equipo ferreo
PUC,524560,acueductos plantas y redes
PUC,524565,armamento de vigilancia
PUC,524570,vias de comunicacion
PUC,524599,ajustes por inflacion
PUC,5250,adecuacion e instalacion
PUC,525005,instalaciones electricas
PUC,525010,arreglos ornamentales
PUC,525015,reparaciones locativas
PUC,525095,otros
PUC,525099,ajustes por inflacion
PUC,5255,gastos de viaje
PUC,525505,alojamiento y manutencion
PUC,525510,pasajes fluviales y/o maritimos
PUC,525515,pasajes aereos
PUC,525520,pasajes terrestres
PUC,525525,pasajes ferreos
PUC,525595,otros
PUC,525599,ajustes por inflacion
PUC,5260,depreciaciones
PUC,526005,construcciones y edificaciones
PUC,526010,maquinaria y equipo
PUC,526015,equipo de oficina
PUC,526020,equipo de computacion y comunicacion
PUC,526025,equipo medico - cientifico
PUC,526030,equipo de hoteles y restaurantes
PUC,526035,flota y equipo de transporte
PUC,526040,flota y equipo fluvial y/o maritimo
PUC,526045,flota y equipo aereo
PUC,526050,flota y equipo ferreo
PUC,526055,"acueductos, plantas y redes"
PUC,526060,armamento de vigilancia
PUC,526065,envases y empaques
PUC,526099,ajustes por inflacion
PUC,5265,amortizaciones
PUC,526505,vias de comunicacion
PUC,526510,intangibles
PUC,526515,cargos diferidos
PUC,526595,otras
PUC,526599,ajustes por inflacion
PUC,5270,financieros - reajuste del sistema
PUC,527001,a 527098
PUC,527099,ajustes por inflacion
PUC,5295,diversos
PUC,529505,comisiones
PUC,529510,"libros, suscripciones, periodicos y revistas"
PUC,529515,musica ambiental
PUC,529520,gastos de representacion y relaciones publicas
PUC,529525,elementos de aseo y cafeteria
PUC,529530,"utiles, papeleria y fotocopias"
PUC,529535,combustibles y lubricantes
PUC,529540,envases y empaques
PUC,529545,taxis y buses
PUC,529550,estampillas
PUC,529555,microfilmacion
PUC,529560,casino y restaurante
PUC,529565,parqueaderos
PUC,529570,indemnizacion por daños a terceros
PUC,529575,polvora y similares
PUC,529595,otros
PUC,529599,ajustes por inflacion
PUC,5299,provisiones
PUC,529905,inversiones
PUC,529910,deudores
PUC,529915,inventarios
PUC,529920,"propiedades, planta y equipo"
PUC,529995,otros activos
PUC,529999,ajustes por inflacion
PUC,53,no operacionales
PUC,5305,financieros
PUC,530505,gastos bancarios
PUC,530510,reajuste monetario - upac
PUC,530515,comisiones
PUC,530520,intereses
PUC,530525,diferencia en cambio
PUC,530530,gastos en negociacion certificados de cambio
PUC,530535,descuentos comerciales condicionados
PUC,530540,gastos manejo y emision de bonos
PUC,530545,prima amortizada
PUC,530595,otros
PUC,530599,ajustes por inflacion
PUC,5310,perdida en venta y retiro de bienes
PUC,531005,venta de inversiones
PUC,531010,venta de cartera
PUC,531015,venta de propiedades planta y equipo
PUC,531020,venta de intangibles
PUC,531025,venta de otros activos
PUC,531030,retiro de propiedades planta y equipo
PUC,531035,retiro de otros activos
PUC,531040,perdidas por siniestros
PUC,531095,otros
PUC,531099,ajustes por inflacion
PUC,5315,gastos extraordinarios
PUC,531505,costas y procesos judiciales
PUC,531510,actividades culturales y civicas
PUC,531515,costos y gastos de ejercicios anteriores
PUC,531520,impuestos asumidos
PUC,531595,otros
PUC,531599,ajustes por inflacion
PUC,5395,gastos diversos
PUC,539505,demandas laborales
PUC,539510,demandas por incumplimiento de contratos
PUC,539515,indemnizaciones
PUC,539520,"multas, sanciones y litigios"
PUC,539525,donaciones
PUC,539530,constitucion de garantias
PUC,539535,amortizacion de bienes entregados en comodato
PUC,539595,otros
PUC,539599,ajustes por inflacion
PUC,54,impuesto de renta y complementarios
PUC,5405,impuesto de renta y complementarios
PUC,540505,impuesto de renta y complementarios
PUC,59,ganancias y perdidas
PUC,5905,ganancias y perdidas
PUC,590505,ganancias y perdidas
PUC,6,costos de ventas
PUC,61,costo de ventas y de prestacion de servicios
PUC,6105,"agricultura, ganaderia, caza y silvicultura"
PUC,610505,cultivo de cereales
PUC,610510,"cultivos de hortalizas, legumbres y plantas ornamentales"
PUC,610515,"cultivos de frutas, nueces y plantas aromaticas"
PUC,610520,cultivo de cafe
PUC,610525,cultivo de flores
PUC,610530,cultivo de caña de azucar
PUC,610535,cultivo de algodon y plantas para material textil
PUC,610540,cultivo de banano
PUC,610545,otros cultivos agricolas
PUC,610550,"cria de ovejas, cabras, asnos, mulas y burdeganos"
PUC,610555,cria de ganado caballar y vacuno.
PUC,610560,produccion avicola
PUC,610565,cria de otros animales
PUC,610570,servicios agricolas y ganaderos
PUC,610575,actividad de caza
PUC,610580,actividad de silvicultura
PUC,610595,actividades conexas
PUC,610599,ajustes por inflacion
PUC,6110,pesca
PUC,611005,actividad de pesca
PUC,611010,explotacion de criaderos de peces
PUC,611095,actividades conexas
PUC,611099,ajustes por inflacion
PUC,6115,explotacion de minas y canteras
PUC,611505,carbon
PUC,611510,petroleo crudo
PUC,611512,gas natural
PUC,611514,servicios relacionados con extraccion de petroleo y gas
PUC,611515,minerales de hierro
PUC,611520,minerales metaliferos no ferrosos
PUC,611525,"piedra, arena y arcilla"
PUC,611527,piedras preciosas
PUC,611528,oro
PUC,611530,otras minas y canteras
PUC,611532,prestacion de servicios sector minero
PUC,611595,actividades conexas
PUC,611599,ajustes por inflacion
PUC,6120,industrias manufactureras
PUC,612001,produccion y procesamiento de carnes y productos carnicos
PUC,612002,productos de pescado
PUC,612003,"productos de frutas, legumbres y hortalizas"
PUC,612004,elaboracion de aceites y grasas
PUC,612005,elaboracion de productos lacteos
PUC,612006,elaboracion de productos de molineria
PUC,612007,elaboracion de almidones y derivados
PUC,612008,elaboracion de alimentos para animales
PUC,612009,elaboracion de productos para panaderia
PUC,612010,elaboracion de azucar y melazas
PUC,612011,"elaboracion de cacao, chocolate y confiteria"
PUC,612012,elaboracion de pastas  y productos farinaceos
PUC,612013,elaboracion de productos de cafe
PUC,612014,elaboracion de otros productos alimenticios
PUC,612015,elaboracion de bebidas alcoholicas y alcohol etilico
PUC,612016,elaboracion de vinos
PUC,612017,elaboracion de bebidas malteadas y de malta
PUC,612018,elaboracion de bebidas no alcoholicas
PUC,612019,elaboracion de productos de tabaco
PUC,612020,preparacion e hilatura de fibras textiles y tejeduria
PUC,612021,acabado de productos textiles
PUC,612022,elaboracion de articulos de materiales textiles
PUC,612023,elaboracion de tapices y alfombras
PUC,612024,"elaboracion de cuerdas, cordeles, bramantes y redes"
PUC,612025,elaboracion de otros productos textiles
PUC,612026,elaboracion de tejidos
PUC,612027,elaboracion de prendas de vestir
PUC,612028,"preparacion, adobo y teñido de pieles"
PUC,612029,"curtido, adobo o preparacion de cuero"
PUC,612030,"elaboracion de maletas, bolsos y similares"
PUC,612031,elaboracion de calzado
PUC,612032,"produccion de madera, articulos de madera y corcho"
PUC,612033,"elaboracion de pasta y productos de madera, papel y carton"
PUC,612034,ediciones y publicaciones
PUC,612035,impresion
PUC,612036,servicios relacionados con la edicion y la impresion
PUC,612037,reproduccion de grabaciones
PUC,612038,elaboracion de productos de horno de coque
PUC,612039,elaboracion de productos de la refinacion de petroleo
PUC,612040,elaboracion de sustancias quimicas basicas
PUC,612041,elaboracion de abonos y compuestos de nitrogeno
PUC,612042,elaboracion de plastico y caucho sintetico
PUC,612043,elaboracion de productos quimicos de uso agropecuario
PUC,612044,"elaboracion de pinturas, tintas y masillas"
PUC,612045,elaboracion de productos farmaceuticos y botanicos
PUC,612046,"elaboracion de jabones, detergentes y preparados de tocador"
PUC,612047,elaboracion de otros productos quimicos
PUC,612048,elaboracion de fibras
PUC,612049,elaboracion de otros productos de caucho
PUC,612050,elaboracion de productos de plastico
PUC,612051,elaboracion de vidrio y productos de vidrio
PUC,612052,"elaboracion de productos de ceramica, loza, piedra, arcilla y porcelana"
PUC,612053,"elaboracion de cemento, cal y yeso"
PUC,612054,"elaboracion de articulos de hormigon, cemento y yeso"
PUC,612055,"corte, tallado y acabado de la piedra"
PUC,612056,elaboracion de otros productos minerales no metalicos
PUC,612057,industrias basicas y fundicion de hierro y acero
PUC,612058,productos primarios de metales preciosos y de metales no ferrosos
PUC,612059,fundicion de metales no ferrosos
PUC,612060,fabricacion de productos metalicos para uso estructural
PUC,612061,"forja, prensado, estampado, laminado de metal y pulvimetalurgia"
PUC,612062,revestimiento de metales y obras de ingenieria mecanica
PUC,612063,fabricacion de articulos de ferreteria
PUC,612064,elaboracion de otros productos de metal
PUC,612065,fabricacion de maquinaria y equipo
PUC,612066,fabricacion de equipos de elevacion y manipulacion
PUC,612067,elaboracion de aparatos de uso domestico
PUC,612068,elaboracion de equipo de oficina
PUC,612069,elaboracion de pilas y baterias primarias
PUC,612070,elaboracion de equipo de iluminacion
PUC,612071,elaboracion de otros tipos de equipo electrico
PUC,612072,"fabricacion de equipos de radio, television y comunicaciones"
PUC,612073,fabricacion de aparatos e instrumentos medicos
PUC,612074,fabricacion de instrumentos de medicion y control
PUC,612075,fabricacion de instrumentos de optica y equipo fotografico
PUC,612076,fabricacion de relojes
PUC,612077,fabricacion de vehiculos automotores
PUC,612078,fabricacion de carrocerias para automotores
PUC,612079,fabricacion de partes piezas y accesorios para automotores
PUC,612080,fabricacion y reparacion de buques y otras embarcaciones
PUC,612081,fabricacion de locomotoras y material rodante para ferrocarriles
PUC,612082,fabricacion de aeronaves
PUC,612083,fabricacion de motocicletas
PUC,612084,fabricacion de bicicletas y sillas de ruedas
PUC,612085,fabricacion de otros tipos de transporte
PUC,612086,fabricacion de muebles
PUC,612087,fabricacion de joyas y articulos conexos
PUC,612088,fabricacion de instrumentos de musica
PUC,612089,fabricacion de articulos y equipo para deporte
PUC,612090,fabricacion de juegos y juguetes
PUC,612091,reciclamiento de desperdicios
PUC,612095,productos de otras industrias manufactureras
PUC,612099,ajustes por inflacion
PUC,6125,"suministro de electricidad, gas y agua"
PUC,612505,"generacion, captacion y distribucion de energia electrica"
PUC,612510,fabricacion de gas y distribucion de combustibles gaseosos
PUC,612515,"captacion, depuracion y distribucion de agua"
PUC,612595,actividades conexas
PUC,612599,ajustes por inflacion
PUC,6130,construccion
PUC,613005,preparacion de terrenos
PUC,613010,construccion de edificios y obras de ingenieria civil
PUC,613015,acondicionamiento de edificios
PUC,613020,terminacion de edificaciones
PUC,613025,alquiler de equipo con operario
PUC,613095,actividades conexas
PUC,613099,ajustes por inflacion
PUC,6135,comercio al por mayor y al por menor
PUC,613502,venta de vehiculos automotores
PUC,613504,"mantenimiento, reparacion y lavado de vehiculos automotores"
PUC,613506,"venta de partes, piezas y accesorios de vehiculos automotores"
PUC,613508,"venta de combustibles solidos, liquidos, gaseosos"
PUC,613510,"venta de lubricantes, aditivos, llantas y lujos para automotores"
PUC,613512,venta a cambio de retribucion o por contrata
PUC,613514,"venta de insumos, materias primas agropecuarias y flores"
PUC,613516,venta de otros insumos y materias primas no agropecuarias
PUC,613518,venta de animales vivos y cueros
PUC,613520,venta de productos en almacenes no especializados
PUC,613522,venta de productos agropecuarios
PUC,613524,"venta de productos textiles, de vestir, de cuero y calzado"
PUC,613526,venta de papel y carton
PUC,613528,"venta de libros, revistas, elementos de papeleria, utiles y textos escolares"
PUC,613530,"venta de juegos, juguetes y articulos deportivos"
PUC,613532,venta de instrumentos quirurgicos y ortopedicos
PUC,613534,venta de articulos en relojerias y joyerias
PUC,613536,venta de electrodomesticos y muebles
PUC,613538,"venta de productos de aseo, farmaceuticos, medicinales, y articulos de tocador"
PUC,613540,"venta de cubiertos, vajillas, cristaleria, porcelanas, ceramicas y otros articulos de uso domestico"
PUC,613542,"venta de materiales de construccion, fontaneria y calefaccion"
PUC,613544,venta de pinturas y lacas
PUC,613546,venta de productos de vidrios y marqueteria
PUC,613548,venta de herramientas y articulos de ferreteria
PUC,613550,venta de quimicos
PUC,613552,"venta de productos intermedios, desperdicios y desechos"
PUC,613554,"venta de maquinaria, equipo de oficina y programas de computador"
PUC,613556,venta de articulos en cacharrerias y miscelaneas
PUC,613558,venta de instrumentos musicales
PUC,613560,venta de articulos en casas de empeño y prenderias
PUC,613562,venta de equipo fotografico
PUC,613564,venta de equipo optico y de precision
PUC,613566,venta de empaques
PUC,613568,venta de equipo profesional y cientifico
PUC,613570,"venta de loterias, rifas, chance, apuestas y similares"
PUC,613572,reparacion de efectos personales y electrodomesticos
PUC,613595,venta de otros productos
PUC,613599,ajustes por inflacion
PUC,6140,hoteles y restaurantes
PUC,614005,hoteleria
PUC,614010,campamento y otros tipos de hospedaje
PUC,614015,restaurantes
PUC,614020,bares y cantinas
PUC,614095,actividades conexas
PUC,614099,ajustes por inflacion
PUC,6145,"transporte, almacenamiento y comunicaciones"
PUC,614505,servicio de transporte por carretera
PUC,614510,servicio de transporte por via ferrea
PUC,614515,servicio de transporte por via acuatica
PUC,614520,servicio de transporte por via aerea
PUC,614525,servicio de transporte por tuberias
PUC,614530,manipulacion de carga
PUC,614535,almacenamiento y deposito
PUC,614540,servicios complementarios para el transporte
PUC,614545,agencias de viaje
PUC,614550,otras agencias de transporte
PUC,614555,servicio postal y de correo
PUC,614560,servicio telefonico
PUC,614565,servicio de telegrafo
PUC,614570,servicio de transmision de datos
PUC,614575,servicio de radio y television por cable
PUC,614580,transmision de sonido e imagenes por contrato
PUC,614595,actividades conexas
PUC,614599,ajustes por inflacion
PUC,6150,actividad financiera
PUC,615005,de inversiones
PUC,615010,de servicio de bolsa
PUC,615099,ajustes por inflacion
PUC,6155,"actividades inmobiliarias, empresariales y de alquiler"
PUC,615505,arrendamientos de bienes inmuebles
PUC,615510,inmobiliarias por retribucion o contrata
PUC,615515,alquiler equipo de transporte
PUC,615520,alquiler maquinaria y equipo
PUC,615525,alquiler de efectos personales y enseres domesticos
PUC,615530,consultoria en equipo y programas de informatica
PUC,615535,procesamiento de datos
PUC,615540,mantenimiento y reparacion de maquinaria de oficina
PUC,615545,investigaciones cientificas y de desarrollo
PUC,615550,actividades empresariales de consultoria
PUC,615555,publicidad
PUC,615560,dotacion de personal
PUC,615565,investigacion y seguridad
PUC,615570,limpieza de inmuebles
PUC,615575,fotografia
PUC,615580,envase y empaque
PUC,615585,fotocopiado
PUC,615590,mantenimiento y reparacion de maquinaria y equipo
PUC,615595,actividades conexas
PUC,615599,ajustes por inflacion
PUC,6160,enseñanza
PUC,616005,actividades relacionadas con la educacion
PUC,616099,ajustes por inflacion
PUC,6165,servicios sociales y de salud
PUC,616505,servicio hospitalario
PUC,616510,servicio medico
PUC,616515,servicio odontologico
PUC,616520,servicio de laboratorio
PUC,616525,actividades veterinarias
PUC,616530,actividades de servicios sociales
PUC,616595,actividades conexas
PUC,616599,ajustes por inflacion
PUC,6170,"otras actividades de servicios comunitarios, sociales y personales"
PUC,617005,eliminacion de desperdicios y aguas residuales
PUC,617010,actividades de asociacion
PUC,617015,produccion y distribucion de filmes y videocintas
PUC,617020,exhibicion de filmes y videocintas
PUC,617025,actividad de radio y television
PUC,617030,"actividad teatral, musical y artistica"
PUC,617035,grabacion y produccion de discos
PUC,617040,entretenimiento y esparcimiento
PUC,617045,agencias de noticias
PUC,617050,lavanderias y similares
PUC,617055,peluquerias y similares
PUC,617060,servicios funerarios
PUC,617065,zonas francas
PUC,617095,actividades conexas
PUC,617099,ajustes por inflacion
PUC,62,compras
PUC,6205,de mercancias
PUC,620599,ajustes por inflacion
PUC,6210,de materias primas
PUC,621099,ajustes por inflacion
PUC,6215,de materiales indirectos
PUC,621599,ajustes por inflacion
PUC,6220,compra de energia
PUC,622001,a 622098
PUC,622099,ajustes por inflacion
PUC,6225,devoluciones rebajas y descuentos en compras (cr)
PUC,622599,ajustes por inflacion
PUC,7,costos de produccion o de operacion
PUC,71,materia prima
PUC,72,mano de obra directa
PUC,73,costos indirectos
PUC,74,contratos de servicios
PUC,8,cuentas de orden deudoras
PUC,81,derechos contingentes
PUC,8105,bienes y valores entregados en custodia
PUC,810505,valores mobiliarios
PUC,810510,bienes muebles
PUC,810599,ajustes por inflacion
PUC,8110,bienes y valores entregados en garantia
PUC,811005,valores mobiliarios
PUC,811010,bienes muebles
PUC,811015,bienes inmuebles
PUC,811020,contratos de ganado en participacion
PUC,811099,ajustes por inflacion
PUC,8115,bienes y valores en poder de terceros
PUC,811505,en arrendamiento
PUC,811510,en prestamo
PUC,811515,en deposito
PUC,811520,en consignacion
PUC,811599,ajustes por inflacion
PUC,8120,litigios y/o demandas
PUC,812005,ejecutivos
PUC,812010,incumplimiento de contratos
PUC,8125,promesas de compraventa
PUC,8195,diversas
PUC,819505,valores adquiridos por recibir
PUC,819595,otras
PUC,819599,ajustes por inflacion.
PUC,82,deudoras fiscales
PUC,83,deudoras de control
PUC,8305,bienes recibidos en arrendamiento financiero
PUC,830505,bienes muebles
PUC,830510,bienes inmuebles
PUC,830599,ajustes por inflacion
PUC,8310,titulos de inversion no colocados
PUC,831005,acciones
PUC,831010,bonos
PUC,831095,otros
PUC,8315,"propiedades planta y equipo totalmente depreciados, agotados y/o amortizados"
PUC,831506,materiales proyectos petroleros
PUC,831516,construcciones y edificaciones
PUC,831520,maquinaria y equipo
PUC,831524,equipo de oficina
PUC,831528,equipo de computacion y comunicacion
PUC,831532,equipo medico - cientifico
PUC,831536,equipo de hoteles y restaurantes
PUC,831540,flota y equipo de transporte
PUC,831544,flota y equipo fluvial y/o maritimo
PUC,831548,flota y equipo aereo
PUC,831552,flota y equipo ferreo
PUC,831556,"acueductos, plantas y redes"
PUC,831560,armamento de vigilancia
PUC,831562,envases y empaques
PUC,831564,plantaciones agricolas y forestales
PUC,831568,vias de comunicacion
PUC,831572,minas y canteras
PUC,831576,pozos artesianos
PUC,831580,yacimientos
PUC,831584,semovientes
PUC,831599,ajustes por inflacion
PUC,8320,creditos a favor no utilizados
PUC,832005,pais
